keyword,rank,search_account,note_id,note_url,title,desc,type,author_id,nickname,liked_count,collected_count,comment_count,share_count,target_brand,target_brand_emotion,target_brand_keywords
livingproof,36,,67bee1aa000000000900c6c1,https://www.xiaohongshu.com/explore/67bee1aa000000000900c6c1?xsec_token=ABsKp4mb8rMbp8BRRbsK_oB13CVoA8oODMjg15Ott1sec=&xsec_source=pc_search,选洗发水选疯了 livingproof狠狠避雷,"如题，孩子真的要疯了，贵价一点的洗发水试了livingproof，欧舒丹，欧舒丹洗完还算舒服，但是livingproof真的……洗完很干涩，而且也没有很蓬松，第二天就已经油了，甚至不如我用的十几块钱五百毫升的蜂花绿瓶……
明天再试试大卫尼斯那款[哭惹R]#哪种洗发水好用[话题]# #油头洗发水[话题]# #洗发水分享[话题]#",normal,5bd84dd4abfea200011fbe3b,夜行,1.0,0.0,0.0,0.0,Living Proof,负向,"干涩, 不蓬松, 效果差"
livingproof,37,,68119c0b000000000900e28b,https://www.xiaohongshu.com/explore/68119c0b000000000900e28b?xsec_token=ABq7UwY9lA24-riZFhRPY_LVgj9TXQLof7wWgHCd2NbGA=&xsec_source=pc_search,细软塌都去用！！我真的爱si缕灵了😍！！,"2折！2折！79！！
清仓捡漏💰！
#看得见的肽蓬松力[话题]# #细软塌的秘诀[话题]# #livingproof洗发水[话题]# #缕灵丰盈蓬松洗发水[话题]# #洗发水控油蓬松[话题]# #细软塌洗发水推荐[话题]# #油头洗发水[话题]#  #头发蓬松[话题]# #Livingproof缕灵[话题]# #Livingproof[话题]#",video,62e8b5ab000000001501ae8e,小甜蜜丸子,1.0,0.0,1.0,1.0,Living Proof,正向,"爱, 无限回购, 神, 上大分"
livingproof,38,,6718c5fd000000001402d5d0,https://www.xiaohongshu.com/explore/6718c5fd000000001402d5d0?xsec_token=ABB64uKR6n8AlCJ833lL1g-Vr-BKQ2FdRgCzmVpWruUM4=&xsec_source=pc_search,救命🆘我用伊索洗发露,"怎么刚洗完吹干就头皮屑爆炸啊[哭惹R]谁能给我推荐一款不起头皮屑的洗发水啊，能让我两天不油头就行[笑哭R]
施巴去屑❌
薇姿绿标❌
BOTANIST蓓甜诗洗发水植物学家（比上面两款好点）
Livingproof丰盈 还是起头屑
馥绿德雅清润舒缓比绿珠那个稍好点 还是起头屑
Aveda紫色瓶子的❌
Alra 用一次气的我直接扔了❌❌❌
到底什么洗发水才适合我啊！",normal,5919d49e82ec391f2c4f9f81,神的孩子爱嬉戏,5.0,1.0,6.0,1.0,Living Proof,负向,仍起头皮屑
livingproof,39,,6815aeaf0000000009015918,https://www.xiaohongshu.com/explore/6815aeaf0000000009015918?xsec_token=ABFW4dZ3rhb0av37bSo2ajrxL4aTjQhi4F_soB-dERTRE=&xsec_source=pc_search,不能再低了‼️这羊毛薅到就是赚到！,"livingproof缕灵
黑科技控油蓬松洗发水
清仓[购物车R]2折！！
#livingproof洗发水[话题]# #缕灵洗发水[话题]# #缕灵丰盈蓬松洗发水[话题]# #Livingproof缕灵[话题]# #洗发水清仓捡漏[话题]# #洗发水控油蓬松[话题]# #油头洗发水[话题]# #LivingProof每日圆满洗发水[话题]#",video,62e8b5ab000000001501ae8e,小甜蜜丸子,2.0,1.0,2.0,1.0,Living Proof,正向,"清仓, 羊毛薅到就是赚到"
livingproof,40,,668510d6000000001e010c39,https://www.xiaohongshu.com/explore/668510d6000000001e010c39?xsec_token=ABTcy6ioxS1S-Ra5Ztszr5uEaUKSpr0RuG8BfqLRNG9UI=&xsec_source=pc_search,洗护分享，真真切切都是自己的用后感#洗护[话题]# #洗护好物[话题]# #洗护推荐[话题]# #洗发水推荐[话题]#,洗护分享，真真切切都是自己的用后感#洗护[话题]# #洗护好物[话题]# #洗护推荐[话题]# #洗发水推荐[话题]#,video,5ab8637211be1023c4e785ec,曹赢心,31.0,11.0,5.0,4.0,Living Proof,正向,"高端, 值得推荐"
livingproof,41,,66f77b83000000001b023240,https://www.xiaohongshu.com/explore/66f77b83000000001b023240?xsec_token=AB3ExGHRCZnJ9qL89tSRCU5juf7S_oPoF2lMjNm4AuY3w=&xsec_source=pc_search,Livingproof也太难用了,这个价位还能有这么难用的洗发水，起泡少，洗完了头痒和起头皮屑，200多买200ml左右，价不配位，盲选同价位的最多是无功无过，这款怎么难用成这样？？？,normal,65d561aa0000000005032d50,🐰🐶,11.0,10.0,21.0,3.0,Living Proof,负向,"难用, 起泡少, 价不配位, 头痒, 起头皮屑"
livingproof,42,,680100e2000000001c000a00,https://www.xiaohongshu.com/explore/680100e2000000001c000a00?xsec_token=AB2IUUfJmaGm-B1BWvbGMi0GT4WLWDpR6fHlJNCn-K9cg=&xsec_source=pc_search,油扁塌集合❗平常400+的洗发水清了❗,"livingproof洗发水大清仓！
正品清仓❗正品清仓❗
油扁塌真的不能错过它[购物车R]
缕灵家控油蓬松真的不是说说而已
还有大瓶囤货装省更多❗
洗发水消耗品就是要囤多点～
#洗发水控油蓬松[话题]# #进口洗发水[话题]# #livingproof洗发水[话题]# #洗发水清仓捡漏[话题]# #缕灵丰盈蓬松洗发水[话题]# #livingproof缕灵[话题]# #哪种洗发水好用[话题]# #油头洗发水[话题]# #控油蓬松[话题]# #洗发水推荐排行榜[话题]#",video,62790ce6000000001501745f,bellaaaa,2.0,1.0,1.0,1.0,Living Proof,正向,"控油蓬松, 正品, 清仓"
livingproof,44,,677b0ad70000000001009f6a,https://www.xiaohongshu.com/explore/677b0ad70000000001009f6a?xsec_token=ABlhHdQ1Mc-mQW5nVSZBPVxU6K1tSkOLHkgLrHWLRgHlg=&xsec_source=pc_search,洗发水、护发素、发膜、发油、防脱、沐浴液,"洗发水：
Oribe Gold Lust [五R] 洗完头发又直又顺又不出油，除了贵没有缺点
Living proof Perfect Hair [三R] 蓬但干，洗不出好
Neutrogena T/Sal® Therapeutic [四R] 毛囊炎专用，头皮长痘用两次就消了
Kiehl‘s Amino [三R] 不太蓬
Kérastase Bain Densité Deluxe [四R] 一般好用
Biosilk Silk Therapy [四R] 便宜好用
Christophe Robin Regenerating [三R]
Christophe Robin 海盐洗发膏[二R] 清洁力度太大，一个礼拜洗一次头可以用它
Klorane Shampoo with Quinine and B vitamins [三R] 不起泡
R+Co Television Perfect [三R]
Pura d’or Advanced Therapy System [二R] 起头屑
	
护发素：
Oribe Gold Lust [五R] 吸收很快、头发很垂
Kérastase Fondant Densité [四R] 不假滑
R+Co Television Perfect [三R] 不吸收
	
护发油、精华：
Moroccanoil [三R] 没啥用
Kérastase Elixir Ultime Hydrating Hair Oil [三R] 没啥用
Kérastase Initialiste Scalp & Hair Serum [三R] 没啥用
	
防脱：
Klorane Keratin Strength Fortifying Spray [三R] 难闻但有用
	
沐浴液：
Molton Brown Bath & Shower Gel [四R] 香味好
Aesop Body Cleanser [四R] 香味好",normal,5bea3ec4a0514600015ec499,Abby,19.0,13.0,1.0,0.0,Living Proof,中立,"蓬松, 洗感一般"
livingproof,45,,68099cdd000000001d01af96,https://www.xiaohongshu.com/explore/68099cdd000000001d01af96?xsec_token=ABaYU8ioL4pMmxtAQl9i6PJv4QzbDbuqOYkDbm0-lvFGw=&xsec_source=pc_search,🍃2折清大油头救星！控油神器💥,"🇺🇸小众高端Living proof品牌下的全效丰盈蓬松洗发水
	
它能有效控油，解决头皮出油的烦恼，让头发回归清爽状态。🌞
	
止痒去屑功能，让头皮得以呼吸，不再受头痒困扰。🍃
	
更重要的是，这款洗发水还能带来蓬松的秀发效果，让你的发型看起来更加丰盈。💫
	
适合任何发质，尤其是油头的朋友们，能带给你前所未有的洗发体验。🌴
	
而且，现在参与活动，在骨折💰的同时再直降30，性价比超高！💥
	
别犹豫了，快来入手这款超赞的洗发水，让你每天都能轻松拥有清爽、蓬松的完美发型。😍
#控油洗发水[话题]##蓬松洗发水[话题]##livingproof洗发水[话题]##洗发水[话题]##小众好用[话题]# #洗发水控油蓬松[话题]# #缕灵洗发水[话题]# #缕灵丰盈蓬松洗发水[话题]# #livingproof缕灵[话题]# #livingproof蓬松洗护[话题]#",normal,62790ce6000000001501745f,bellaaaa,1.0,0.0,1.0,0.0,Living Proof,正向,"高端, 小众, 超赞"
livingproof,46,,682ad746000000000303dfa1,https://www.xiaohongshu.com/explore/682ad746000000000303dfa1?xsec_token=ABCGEbl9BCM0y-JF9YbnnHe2J89Ze5tRaXtUsylHvBZOc=&xsec_source=pc_search,不会让你们失望的living proof洗发水🥰,"品牌方居然真的放出这个💰！
平常正装得200+
油头姐妹用了很多洗发水觉得不好用的
真的可以来试试！
	
里头添加了很多控油蓬松成分
专研的蓬蓬肽、蠕虫叉红藻提取物、尾穗苋籽肽...
还是氨基酸表活
泡沫绵密，温和带走油脂
原来头包脸可以这么快乐😁
#防脱控油洗发水[话题]# #油头洗发水[话题]# #看得见的肽蓬松力[话题]# #哪种洗发水好用[话题]# #livingproof洗发水[话题]# #缕灵丰盈蓬松洗发水[话题]# #Livingproof缕灵[话题]# #缕灵洗发水[话题]# #修复洗发水[话题]# #控油蓬松洗发水[话题]#",video,62e8b5ab000000001501ae8e,小甜蜜丸子,1.0,1.0,1.0,0.0,Living Proof,正向,"控油能力感人, 水光绸缎发靠它了, 温和带走油脂, 泡沫绵密"
livingproof,47,,682d58e100000000210056cc,https://www.xiaohongshu.com/explore/682d58e100000000210056cc?xsec_token=AB4oRsS-cqsN6M5T-Ei2H8CbCF-MornkOp0i1x3TG6uf4=&xsec_source=pc_search,近期购物分享（二）,"#小众护肤[话题]# #纯净护肤[话题]# #爱用好物[话题]# #木质香[话题]# #身体护理[话题]#
#my[话题]# organics #livingproof[话题]# #欧舒丹干发喷雾[话题]#
#伊索[话题]# #Aesop[话题]#
#lelabo[话题]# #byredo[话题]#",normal,5a0bcc434eacab3a2f928e1e,zxcvbnm,2.0,0.0,0.0,0.0,Living Proof,,
livingproof,48,,6837058d000000002100dcf6,https://www.xiaohongshu.com/explore/6837058d000000002100dcf6?xsec_token=AB9UKqqLPYkvnP8AbAvg0sm4eKkEymDPHaqiomrwHhw6o=&xsec_source=pc_search,洗出高楼大厦🌴般的高颅顶！！,"能把细软塌头发立起来的洗发水
不得不提到他们家的蓬蓬肽黑科技
是真🐮哇
🇺🇸进口的沙龙洗护
真的有在好好研究控油！
	
#洗发水控油蓬松[话题]# #控油蓬松[话题]# #油头救星[话题]# #livingproof洗发水[话题]# #缕灵丰盈蓬松洗发水[话题]# #缕灵洗发水[话题]# #livingproof缕灵[话题]# #洗发水推荐[话题]# #控油洗发水[话题]# #油头洗发水[话题]#",video,62790ce6000000001501745f,bellaaaa,2.0,0.0,0.0,0.0,Living Proof,正向,"蓬蓬肽黑科技, 控油蓬松"
livingproof,49,,67cd742a000000000d01572d,https://www.xiaohongshu.com/explore/67cd742a000000000d01572d?xsec_token=ABFBmZC-q8r8IH2HCDMAiru97Jj1lN2Z9VZT6rtdI1Bgw=&xsec_source=pc_search,洗发水测评第二弹—Living proof,"1️⃣香味：很厚重的橘子皮味，还有药味的混合，有点怪怪的
2️⃣清洁力度：一般，有点洗不干净的感觉
3️⃣蓬松程度：一般，还是贴头皮塌塌的
4️⃣控油程度：一般，可以坚持一天半
	
🌟是否回购：否
	
🟠主包发质：细软塌，偏油，头皮屑不多
	
#洗发水测评[话题]# #油头[话题]#",normal,5deed6e00000000001003094,我要睡大觉,3.0,0.0,0.0,0.0,Living Proof,负向,"无泡沫, 控油效果差, 未达预期"
livingproof,51,,65eeb78900000000130278c9,https://www.xiaohongshu.com/explore/65eeb78900000000130278c9?xsec_token=ABfZCLK-y_DugiBurY69YGyt5iRdaFcEs3Jmpvju-M6kE=&xsec_source=pc_search,用了不想换 | 干枯油扁塌有救了,"-
作为一个发根扁塌 发尾干的人在洗发用品的挑选上真的很挑剔，早上洗下午就贴头发，发尾又干枯打结，整个人精致度大打折扣，Living proof缕灵的这两款产品就能完美解决的我的问题。
	
Living proof缕灵丰盈蓬松洗发水
细软塌的本命洗发水
来自麻省理工的研发团队，内含科技“蓬蓬肽”，能够深入发芯，增加头发弹性。第一次用的时候就有被惊艳到，洗完没有用吹风机吹，自然干的情况下，头发依然很蓬松，感觉发根都是立起来的，一点也不塌！而且2-4天发丝都可以一直持续保持蓬松丰盈的状态。透明的啫喱质地，起泡很丰富，洗完发根清爽，整个人都轻松了。而且控油的同时不会干涩，特别温和。味道是清新的果香，留香很持久，氛围感直接拉满！！很适合细软塌的宝子。
	
Living proof缕灵养发真丝瓶
这款养发精华乳简直是发丝干枯毛燥的救星，懒人福音。
修复肽复配氨基酸的营养成分，能够很好形成发丝保护膜，牢牢包裹住发丝，给我们的每根秀发都补充营养，加倍修护力，用一次就看得到效果。关键是免水洗太方便了，干发湿发都能用。偏乳液的质地很清爽，睡前一抹随便抓一抓就吸收了，不会有油腻感，也不用担心沾枕，还有淡淡的香味伴着入眠，隔天起来头发就像刚抹上精华乳一样，依旧顺滑有光泽，边睡觉边养发谁不爱！
	
#蓬蓬肽增粗发芯[话题]# #多肽修护发芯[话题]##养出丝缎发[话题]##护发心得分享[话题]##护发养发[话题]##livingproof缕灵[话题]# #livingproof洗发水[话题]# #livingproof养发真丝瓶[话题]#  #头发护理[话题]# #记录生活[话题]# #笔记灵感[话题]# #浪漫生活的记录者[话题]##好物分享[话题]# #爱用物分享[话题]#  #洗发水控油蓬松[话题]#",normal,567eab3c6a6a694322e458e2,梨梨梨子,63.0,22.0,10.0,3.0,Living Proof,正向,"惊艳, 清爽, 温和, 持久, 顺滑, 有光泽"
livingproof,52,,683a99820000000003038a62,https://www.xiaohongshu.com/explore/683a99820000000003038a62?xsec_token=ABLR7BhAbiCES_Hmf1oIe_o5HOAzkxmNFJUp0Y93b09Lg=&xsec_source=pc_search,爱染烫的女生冲！这洗发水绝绝子！,"618活动直降150！！
#头发干枯干涩[话题]# #头发干枯毛糙[话题]# #头发护理分享[话题]# #洗发水红榜[话题]# #LivingProof每日圆满洗发水[话题]# #livingproof洗发水[话题]# #livingproof缕灵[话题]# #缕灵每日圆满洗发水[话题]#",video,62e8b5ab000000001501ae8e,小甜蜜丸子,1.0,0.0,1.0,0.0,Living Proof,正向,"绝绝子, 蓬松喝饱水, 顺滑, 广告发质的那种效果, 杂志封面的效果"
livingproof,54,,655309af000000001100db26,https://www.xiaohongshu.com/explore/655309af000000001100db26?xsec_token=ABcWD6ziWlBDtmDFE-5cWCYp2kzWCJpV1aUGJQwo0p768=&xsec_source=pc_search,双十一买的最失败的东西-洗发水,"living proof！！！
你这么贵怎么还这么难用！！！
当初朋友看了我的购物车
特意把他圈出来建议我不要买避雷
我偏不信我偏要试一试
你才200多毫升一瓶洗发水价格就够买其他的牌子大瓶一套了
你都这么贵了
结果没什么泡沫
洗了长头屑
洗完第二天就油了
你怎么什么优点都没有啊！！！
为什么我的命中情定洗发水玛馨妮是日货啊
有没有和玛馨妮一样便宜大碗香喷喷洗完超蓬松的洗发水推荐啊[哭惹R]",normal,58b58b6f82ec396c3e0e94d2,每天一遍不想上班,40.0,10.0,44.0,8.0,Living Proof,负向,"难用, 避雷, 泡沫少, 长头屑, 易出油, 价格高"
livingproof,55,,655b82fa000000003203350b,https://www.xiaohongshu.com/explore/655b82fa000000003203350b?xsec_token=ABbjaKshpVM7jlpcrrzlSlq9FVeycg4dqqonMOqFzvkgw=&xsec_source=pc_search,living proof护发素跌到200以下等于不要钱,"对头皮好一点 头发也能牢固一点
之前洗发水就很久没上架了
这回应该是货源充足
否则早就断货了
护发素就配给长头发的宝宝
油头短发可以不用
发根扁塌真的要试试它
头发蓬松了脸也能小一圈
	
它的确有黑科技 麻省理工研制
但黑科技不是变魔法 不要幻想到不切实际的程度
它能改善 但出油厉害的根源肯定还是身体调理
想长期解决油头
肯定还要早睡早起多喝水 balabala
如果换洗发水都解决不了 发根扁塌的话
真的不能怪洗发水了 要找找其他原因
	
另外就是不要买到假货
每天出门 还要做饭的话
最好还是2天一洗 买大瓶不心疼
	
#Livingproof[话题]# #黑科技[话题]# #輕鬆趕走扁塌髮根[话题]# #发根蓬松[话题]# #显脸小[话题]# #解决头皮头发所有问题[话题]# #发量惊人[话题]# #亚马逊海外购[话题]# #亚马逊[话题]# #每天洗头[话题]# #头发不油[话题]# #livingproof洗发水[话题]# #麻省理工[话题]# #Livingproof缕灵[话题]#",normal,5bbb9bc94bcb9c0001dc7cbf,叫我酥心糖,42.0,37.0,50.0,30.0,Living Proof,正向,"头发蓬松, 显脸小, 解决头皮头发所有问题"
livingproof,56,,6808c35c000000001d023633,https://www.xiaohongshu.com/explore/6808c35c000000001d023633?xsec_token=ABUqEyatBfHcEoiu_lbguLkKjFxfy8sLzKGscBY_M5aos=&xsec_source=pc_search,任何人没试过缕灵我都会伤心💔的,"MIT研发的洗发水2折清仓！
油头/毛躁党速冲！
油扁塌的痛我太懂了😭
早上洗头下午就油成条形码
但！今天这波清仓必须按头安利！
Living Proof官网2折大漏！
正装洗发水79带走！
效期还有好几个月用完足够了
原本255！这价格错过真的要哭晕惹！
---
🔥 油塌星人闭眼入👉丰盈蓬松款
添加专研蓬蓬肽，细软塌也能拥有高颅顶！
🔥 炸毛暗哑救星👉每日圆满款
黑科技顺滑防护膜，喂饱干枯发重焕光泽！
---
美国高端小众黑科技洗护
都是无硅油氨基酸配方
min头也放心入手！
	
#看得见的肽蓬松力[话题]# #控油蓬松[话题]# #护发如护肤[话题]# #livingproof洗发水[话题]# #livingproof[话题]# #缕灵洗发水[话题]# #缕灵丰盈蓬松洗发水[话题]# #缕灵每日圆满洗护[话题]# #洗发水清仓捡漏[话题]# #细软塌洗发水推荐[话题]#",normal,62790ce6000000001501745f,bellaaaa,6.0,0.0,1.0,0.0,Living Proof,正向,"丰盈蓬松, 顺滑防护, 重焕光泽"
livingproof,57,,65eeca6e000000000d00fcd7,https://www.xiaohongshu.com/explore/65eeca6e000000000d00fcd7?xsec_token=ABbpIcJrdtgabhMdUEmOtJXAjJY7OHC1m5K6ldflNcELg=&xsec_source=pc_search,洗发水避雷,"今天不写推荐，今天写避雷。我最近就新买了一瓶洗发水叫living proof买的时候做了很多功课很多人都说好用，说洗完头发很蓬松油头一定要尝试，我尝试了，用的时候我就觉得奇怪为什么这个洗发水没有什么泡沐的，我想可能是贵价洗发水就是这个样子的吧，不需要很多泡沐也可以把头洗干净，洗蓬松。
	
第二天到了中午的时候，我的头就已经开始油了，油的可以去炒一盆菜了，它的宣传页上是这么敢写告别扁塌，长效蓬松的，它可是让我变成了扁塌，并没有变成蓬松。你主页上写了一堆高科技什么复合氨基酸表活，什么蠕虫叉红藻提取物，为什么没有在我的头上发挥作用。这瓶洗发水的唯一优点就是味道还挺好闻的，除此之外没有了。
	
我是不知道你是为什么敢买这么贵，还在我头上一点用处都没有的，重点是我还退不了货，我心痛我的两百多块钱 。
	
竟然有这么厉害的品牌背书，创始人也这么牛逼，为什么不能把产品在做到更好一点呢？产品好才是品牌能持续走下去的原因，消费者愿意为好的产品买单。
	
还有问一些大家有没有好的洗发水推荐，可以推荐一下给我，让我来尝试，给大家避避雷
	
昨天出了一个乌龙，可能太生气了，气我的钱回不来，忘记仔细看照片拍的是洗发水还是护发素了，今天两个都拍上来告诉大家我两个都有。
#洗发水[话题]# #洗发水避雷[话题]# #大学生[话题]# #避雷[话题]#",normal,5d36f7770000000012031dd0,bp,18.0,6.0,14.0,2.0,Living Proof,正向,"蓬松效果显著, 控油持久, 香味持久, 修复发丝, 免洗方便"
livingproof,59,,682eb413000000000f031ab2,https://www.xiaohongshu.com/explore/682eb413000000000f031ab2?xsec_token=ABG30OPiP0GB2HgEzamJQZtDVasBcWudewRHJK1C5aJeA=&xsec_source=pc_search,册那‼️打到79💰！官方200+没下来过。。,"谁懂！缕灵蓬松的效果让我服的透透的！
不是拔干的单纯去油
而且带有轻盈水润感的蓬松！
头皮巨清爽 头发根根分明！
	
挤出来是流动性很强的啫喱质地
很高级的清香～
洗完三天 发丝还带着若有若无的香气
这个折扣性价比拉满了！保税仓发的！
	
#livingproof洗发水[话题]# #Livingproof缕灵[话题]# #洗发水控油蓬松[话题]# #缕灵丰盈蓬松洗发水[话题]# #养发高端局[话题]# #洗发水去屑止痒控油蓬松[话题]# #洗发水618[话题]# #进口洗发水[话题]# #头发油用什么洗发水[话题]#",video,62e8b5ab000000001501ae8e,小甜蜜丸子,0.0,0.0,1.0,1.0,Living Proof,正向,"高级, 清香, 性价比高"
livingproof,61,,669f456f000000000d00de6d,https://www.xiaohongshu.com/explore/669f456f000000000d00de6d?xsec_token=AB1mB33JAcWFTHwNoFMGumCGN-D7xYsGoaKws1EIHN17c=&xsec_source=pc_search,不说了，没想到这年头还有这么🐮的淘宝c店——,"起因：7月18日在 桃生活店铺 桃生活DoraLife店铺购买了一瓶Living Proof丰盈护发素，20号包裹放在家门口 （21号实际签收），收到包裹没有任何问题，产品没有塑封 没有外盒，就一瓶护发素 收到是P2情况，由于自己的淘宝账号被禁言了，固换了男朋友的淘宝账号去联系客服沟通情况。
过程：用男友账号联系店铺客服讲明情况，发送了订单编号和产品订单截图 以及收到货的产品污浊图片P3 P4；今天上午着急出门，随手拍了几张产品的大概图 继续联系客服P5P6～。
该客服态度很差，直接质疑我拿了其他产品换货了。客服说仓库高清发货视频，那你们应该也能看得到发货的时候产品是否有污浊吧，直接一上来就质疑消费者拿了假货去换，态度恶劣 不进行有效处理；我的账号被禁言了， 所以就无法处理售后了对吗。可以理解更换账号去沟通售后 造成的不便，上面我也跟客服说了账号的问题，但是实在是客服态度太恶劣，好好沟通解决问题就可以 直接质疑消费者更换产品处理售后；没想到这年头还有这么牛的淘宝店铺，得罪不起了好吗  远离远离#淘宝c店[话题]# #桃生活DoraLife桃生活店铺[话题]# #购物[话题]##避雷[话题]##店铺真假[话题]##私藏店铺[话题]##凝哥是个小仙女[话题]#",normal,5b7f8a21c6340c00014b7626,Lazy.,11.0,5.0,32.0,11.0,Living Proof,负向,"产品污浊, 客服态度差, 避雷, 售后问题"
livingproof,62,,67d2aee8000000000e007211,https://www.xiaohongshu.com/explore/67d2aee8000000000e007211?xsec_token=ABnTuCsXNC8OK2jsgUQ2B88bG60L3qUxc7fQ5o25uPjXI=&xsec_source=pc_search,黑科技洗护品牌｜Living Proof低价处理ing！,"由麻省理工学院科学家团队研发
好莱坞明星造型师参与设计
用科学和专利技术解决棘手的护发难题
LP拥有20多项专利技术
荣获了130多项国际大奖
里面的黑科技-OFPMA（健康头发因子） 专利成分
能够在头发上形成一层控油保护膜
可以有效对抗油垢、灰尘和湿气
防止头发毛躁，从而保护头发健康
	
四大明星产品：
✨丰盈蓬松控油洗发水、护发素
适合细软扁塌发质、易出油发质
✨免洗干发喷雾
油头应急法宝！30秒去油！
不爱洗头又爱出油的宝宝必备！
懒人必备！
月子麻麻不方便洗头必备！
✨反重力丰盈喷雾
拯救扁塌，拯救细软发质
拯救贴头皮！
喷上后肉眼可见头发变蓬松！
✨蓬松发根增厚喷雾
蓬松发根，增厚发丝，打造高颅顶
他家的密法元气乳也是个好东西
易脱发宝宝真的可以试试
自带按摩头真的超舒服！
	
Living Proof 是全系列无硅油护发品牌
市面上其他护发品牌宣传无硅油
其实只有部分洗发水是无硅油
而护发素、发膜、护发精油等产品依然添加硅油成分
	
Living Proof全线产品不仅均不含硅油
而且不会像传统无硅油洗发水一样洗完后干涩
它是通过可替代硅油的""隐形雨衣""因子OFPMA
不仅能控油还能防尘防毛躁，形成轻盈保护膜
不管你是细软塌还是发质受损
living proof都有对症下药的产品
他家喷雾更是可以直接闭眼入！
#洗发水[话题]#  #打造高颅顶[话题]#  #控油洗发水[话题]#  #去油神器[话题]#    #干发喷雾[话题]#  #livingproof[话题]#  #livingproof缕灵[话题]#  #缕灵干发喷雾[话题]# #蓬松洗发水[话题]# #脱发救星[话题]#",normal,60abed97000000000101e0e4,Camellia山茶花,2.0,1.0,0.0,3.0,Living Proof,正向,"易脱发宝宝适用, 自带按摩头, 超舒服"
livingproof,63,,64ef1b59000000001500bee6,https://www.xiaohongshu.com/explore/64ef1b59000000001500bee6?xsec_token=AB3iZ0GU9dpZQJECnqscPInPz5PVN2R2YLjka-Z6eY4N4=&xsec_source=pc_search,精简生活，复购代替挑选，可是…..,用了五年living proof的volume了，能满足自己最基础的要求，蓬松不伤发，每天洗发不会涩，不掉发，头发也有光泽。可是每次囤洗发水的时候就想着是不是换一换，然而买回来用几天又换回living proof。人真奇怪，明明已经找到最合适的了，又总想着去找那个不合适的，哪怕试试也好。所以到底有没有一款差不多效果的洗发水换着用呢[微笑R]#livingproof[话题]##洗发水[话题]##蓬松[话题]#,normal,56755ff16a6a6930c0a6e60e,迷恋Tiziano,3.0,2.0,5.0,0.0,Living Proof,正向,"复购, 蓬松不伤发, 控油效果好"
livingproof,64,,6809a8f6000000001201d022,https://www.xiaohongshu.com/explore/6809a8f6000000001201d022?xsec_token=ABaYU8ioL4pMmxtAQl9i6PJt4oPymfc8MiroDrS3XqPaU=&xsec_source=pc_search,对living proof真的是相见恨晚呀👍,"超级超级控油蓬松的洗发水
对各种发质都适用！因为它是氨基酸温和清洁
还有增粗保护发丝的效果[赞R]
头皮环境是发质好不好的关键
这个💰真的不容错过‼️
	
#livingproof洗发水[话题]# #护发养发[话题]# #控油蓬松[话题]# #油头洗发水[话题]# #洗发水去屑止痒控油蓬松[话题]# #缕灵洗发水[话题]# #缕灵丰盈蓬松洗发水[话题]# #细软塌洗发水[话题]# #蓬松洗发水推荐[话题]#",video,62e8b5ab000000001501ae8e,小甜蜜丸子,5.0,3.0,1.0,1.0,Living Proof,正向,控油蓬松
livingproof,65,,64f3fd980000000020002935,https://www.xiaohongshu.com/explore/64f3fd980000000020002935?xsec_token=ABEMHrPnjqKlIZn2dof8Mqt45TdLIHLhl-rsM7Bc7me0w=&xsec_source=pc_search,⚠️避雷针：超难用的油头洗护没有之一,"救命🆘！没有用过的产品绝不乱讲话。
这次真的有点出离愤怒。油头真的千万不要买，踩雷踩得稳稳的。
	
一生油头所以一直在寻找好用的洗发水，什么叫好用？要求不高：
👉洗完吹干要有清爽轻盈感
👉有没有#高颅顶[话题]# 我不在乎！但至少1.5-2天不用洗头。
	
几星期前被小红书种草到Living proof这款洗发水➕护发素。立马奔到Sephora洗发水护发素配齐两瓶60欧，用了半瓶不到：就这⁉️⁉️
每次洗完不仅没有清爽轻盈的感觉，尤其是护发素真的怎么冲都感觉没冲干净，连假滑都不舍得给我感受一下。而且用超市买4-5欧的欧莱雅卡尼尔至少也是第二天中午才感觉开始油，结果用了这以后可以迅速达到“早上洗头，下午四五点就闻到自己头皮的味道”请问是认真的吗？
	
还要吐槽开口设计，不能好好按个泵头非整些花里胡哨的，每次洗澡洗头光着身子使出吃奶的劲儿挤压瓶身才能搞出来。讲真 @Living proof缕灵 到底有没有在好好做产品？还是尽花💰作推广了？产品真的有找目标消费者做过test？如果样本低于40个我只能说谢谢您慢走不送。这样一瓶卖30欧真的疯了！[石化R][石化R] 唯一大概就是味道不难闻。
	
吐槽归吐槽，下回给#油头[话题]# 们推荐好用的洗发水！
	
#油头[话题]# #油头洗发水[话题]# #控油洗发水[话题]# #洗发水推荐[话题]# #洗发水测评[话题]#",normal,5ad78e0fe8ac2b29567c6978,24年的拉菲,6.0,0.0,1.0,4.0,Living Proof,负向,"愤怒, 踩雷, 不清爽, 假滑, 设计差, 味道不难闻"
